"uuid","magical_power","level","networth"
"1551acd31b704e46ba3194274c1ff508",1392,408.34,"23668199050.29"
"15536728426142a78bcced62b33ba0e2",415,145.90,"1363117453.25"
"15536fdf49f249e6af05d43ad2fdc4a4",560,263.89,"3575684836.49"
"155664aa587841179b0d35c7e5a37745",895,255.39,"6311628881.49"
"1558ab99c39e4a3e8efa189c71c1629c",352,102.31,"627630947.53"
"155b37a43c39408f869e50fb7da6ac18",1046,309.36,"14547400134.20"
"155d340fdf00441f9380cbb2e75fb3a8",324,132.88,"452454891.52"
"155eb2f397fb4deea23c92a2f5b7983c",1610,419.56,"32306511159.15"
"155f4412f1d24a6da66b2789c70af5da",1318,263.23,"51230624859.23"
"15694f9dff394f089e39a12f1c582249",582,197.67,"2461064992.65"
"15697f66f50e430086b9914027e515c6",543,173.04,"1471518017.49"
"156a1c6181614db6b14dd7578f974e43",563,128.83,"1517797929.34"
"156b1c0cc271462cb9cdf1e9dfa9357c",1054,267.68,"12335078406.02"
"1570115800f243f89adfc971e79c1642",507,182.68,"2452659603.20"
"1573718aeec347459a50302415293c39",1454,406.83,"28968350207.34"
"15768596025f409bbd0053466c4658e0",815,280.95,"5548867581.20"
"15782e55d32a4aaf996ce66a3dbece40",676,222.02,"9341324189.55"
"157879597e66411690f9b7427f3f50df",495,198.62,"1920411440.07"
"1578a07f5d8e47d4be343a1ec13b431e",617,207.27,"2471184057.20"
"1578a1456440436d8fe345b906b9c8bc",1294,363.65,"23522102666.07"
"1581b1383ff149fd9006abd790615125",1761,463.12,"79942259972.23"
"15843990b39f40f8878e98eb1963c093",1196,300.68,"6301796429.47"
"15882f6a80c24448b4c6f823fdb60141",391,196.16,"2877613699.01"
"15885bcdd0214ce8ab2f54fa1acbe823",1145,350.93,"29178528718.25"
"158d3e25541747c2971638a8b5956c9f",470,93.43,"1682955386.74"
"15903279e5d7443ebd817b90585b1fa5",198,95.92,"344661208.27"
"1590bed593ad4cf68812560040b1dcf6",799,247.65,"5052175984.83"
"15963d4f164343ffb39fb1f80e9281ca",1121,184.13,"8723902468.20"
"15967ba933054fc4a9dbe0af0b61635b",1229,348.44,"16759183808.20"
"15970bb2d1264c749d7f5499d2ee1dd4",350,86.62,"462864441.03"
"15976ee644ee4837a2483bd628a37e14",1016,266.98,"9781073848.64"
"1598d8834c374cf898c3b68ac705409b",1088,234.53,"8149794692.81"
"159a141b264f42759744d2147fb4fe27",326,96.13,"289496350.46"
"159b965474014c95b83870f469159828",532,189.50,"655247547.74"
"15a55e8f52854e9d85e94b2e4301533b",177,46.76,"146015481.60"
"15a5e56127b7470fbf65f9cc7391540f",1024,282.54,"9275296512.15"
"15a6cdeb145e4a30977dd4f62d1bbba5",1162,330.72,"12767881008.28"
"15a7cf363c5b4ad29a3a7be44fdcc552",1578,382.03,"60455432446.32"
"15a81cb3b6e142779ec5e1a7b2420351",824,243.87,"5234787111.28"
"15a8a7248241493a82a48632593c4154",1300,334.53,"24161725103.01"
"15a9003d53f44a29a0073e2e2cdccbd0",1287,404.27,"23281265701.59"
"15aa0e3800974321bf467a9937e4cbb7",473,156.50,"1865298914.14"
"15ae1f08647e4d5399e07289f405ee4d",1345,346.25,"21925349509.61"
"15af3d2969774d48a4de1c82cbb51323",845,315.62,"23170606601.12"
"15afac82ad0c4d1fa0780971f7c6176c",1042,313.95,"7123446707.83"
"15b3f5361ccc44778eb8d4083e5bb7a2",176,105.18,"336824680.30"
"15b6eeb874964b30a6e82f7ae24095b2",644,268.18,"6097271061.63"
"15b73f1ac6dc41669a19c10a7ca46fef",648,165.95,"1224327431.76"
"15bdedd3bbad49de9161a0918986485d",1231,247.19,"15817702263.73"
"15bf44e26a694f8b92f9eed54551685c",431,200.98,"1895377838.32"
"15bf776ea21f4bc9b145ba6d3fa46b48",1327,344.45,"14582442321.16"
"15c10f75b0654f1aab196e05003c35c6",1663,429.49,"55148745588.08"
"15c4cbc70c824c5f83a76da4a106f0fa",1097,376.06,"14333094687.73"
"15c735128d1e40a7b65ff072abf81a45",332,100.52,"336286407.32"
"15ccc7c2e04c4561b1a0dc1a3e47cf2f",456,81.52,"2018719092.67"
"15cd54f0170d4e86bde1e53c13ceb957",1076,332.72,"11712048519.11"
"15cddf6590604654ac7f0ac7f005f000",1572,433.01,"22486776727.49"
"15ce139969be45c6bf7e8b72e0f68253",1626,333.18,"28758980891.66"
"15d01273010349858b5fcd33e71405b7",1680,446.50,"47577081620.38"
"15d02a0dcb44486fbac84ed482699c59",1328,288.86,"21299774970.63"
"15d0e17c3e6d41d684a357b515415d8d",977,237.81,"8281563201.43"
"15d3d8006b734a438e326d452ff39745",444,107.31,"849255354.53"
"15d5b7be948e48bb97aa37a960fee9fd",649,177.28,"5727334336.90"
"15d6cc7dc4094737ada28f35c101a142",1054,269.16,"13659329125.68"
"15dc2edae5684608ac84302adb4f5572",1101,358.90,"15897343223.02"
"15dd5f3d1b024ac5b62a57edbe028b43",146,91.91,"441180406.64"
"15dd9d4202784f57b12431c7bfa1f6cf",1441,375.86,"36328828202.93"
"15ddf65fcd224b10a9df6b88489be5b1",671,183.38,"2256791274.58"
"15de1079eb044583a414bc47a7cd6217",1288,302.96,"17914777159.40"
"15de999703994b8b8b9f348901a37be2",541,180.14,"1180629325.01"
"15deaac153c446888b2adc3cfc4a39a3",545,229.28,"2075661162.71"
"15dfb07f0e3a4d0eaee9660afa0fc137",1389,350.45,"15551243741.33"
"15e0b1b1004b4c0fb069690aa9c80d9b",1203,183.06,"10750876498.27"
"15e8c5ed954c4e55bde095ace79832da",548,191.22,"2274296655.13"
"15ea7a40171a41dfba78418371d7f4e4",851,278.08,"9623945045.42"
"15eda87310534ee6807fb413f4a2ade9",1493,291.31,"17518261502.51"
"15ef1d16f0414b73a27d5b53e292dbe2",707,165.96,"1938220932.37"
"15efd6c49494457c9d7552012c72e500",316,97.87,"337633465.02"
"15f391bd13a344adab7f287db11102ff",881,270.83,"8074727632.92"
"15f7246c499f411a8b62c79b988a970a",747,182.62,"1346271334.28"
"15f81121a6774bd381c7f12c3fd9b2ca",858,263.52,"9041802144.24"
"15f9910e1a3d4c5aa94364abad17d7c5",1065,292.37,"9422772698.42"
"15fbfd15c2b54470ab63e11b23447118",802,240.61,"3819593429.73"
"15fc498da2d147fca304d79503cf4200",196,112.63,"221754832.40"
"15ff3518d2604fa6b9aaddb1b9d1be91",1052,293.73,"15595001322.81"
"16044ebd3e9e45e1b668d052841f8054",504,176.55,"1840262941.41"
"1605440daf9c4f82b271de3d263e5612",459,153.03,"1584484967.71"
"1605b6895ae04b07908cc060f7cf82ba",1074,344.68,"14771989305.40"
"160786da3dc54ba4957947096fa6fa47",621,188.69,"5011817610.30"
"1609e257db1640fd815eef0998f5a6f5",789,198.65,"48154776.56"
"160acdc9709a4a3787bb7662e45eaa72",239,121.18,"3366444410.11"
"160dcac4a98f4a0aabca536692f9a393",1111,291.52,"8580115575.70"
"160e19d763954f4c9499ec1dda19aca6",820,320.27,"13394070389.24"
"1611b98ad37c4d52a2cd0be2797bc109",728,239.02,"2335764395.23"
"1612ded998e44fdba06b1726d90791f5",454,182.88,"3131340608.75"
"161360a43f9743768d2ddcae81fe55fb",1552,424.29,"48316488160.92"
"1617e4d044fb41f48ec3c4d42add11a4",263,68.52,"102336219.90"
"161a7887b35e42c48b8eb955acf7ed0d",1467,408.25,"21738016134.99"
"161f7d8f646640e9b689bb2f72be7c4a",566,143.39,"1012306505.56"
"1620461d7f664db29925c7f9f3a003ae",1212,229.62,"9216312452.79"
"1620e3a7f5324a8e92f7b283644707a9",274,124.88,"875113866.75"
"162121d403c94b01ab9f9ef1bd0814f9",1031,288.35,"7994069390.22"
"1624b8ec08ff4b07aa7e23996f07c286",1272,289.78,"10282838658.19"
"162805e3d74445c8a7bf0e59758f70c4",852,331.40,"9460011647.78"
"162b830832c7459998ebcd2f0b8c6929",665,221.47,"1492367920.61"
"16374d7f7b4a43cb8e84d36eab1adc3e",924,265.76,"6397853969.82"
"1638ae24b98d4297ba55c79a70963f6b",1235,368.57,"25408339411.92"
"163a590a7bd347ba9f2af1389a72d4e6",576,193.08,"1332010909.27"
"163c329aac4d4ecb9b4e3d430f0407ea",472,138.52,"1461946596.49"
"163d458a29ff423b97838809da839603",545,118.47,"664058927.86"
"163dd2a92d9d43229e00a124ce7c1ed0",1359,359.15,"18547820492.84"
"16433d7da7be4d6b93f27ef88edd8859",479,128.24,"1915472379.09"
"1643d4dbbff04c9dbaea4139c4090102",712,109.81,"488394658.97"
"1645485b93294bd590e1da21d7812ed1",863,305.26,"271545049.56"
"16460177ba00428c905546f51b43e48c",278,55.33,"187875687.00"
"164657c2af3a48f8b956eaa88035a697",1272,219.71,"13624172223.14"
"164a91dcd5fb4dfea25d92351f6d253c",696,220.88,"3031511157.28"
"164f682e605b491e82d3b1ace6e48984",568,108.29,"611922467.51"
"165275e20bc94860812a43be8b2d0710",1757,471.67,"79006629455.90"
"1653d8ce6fe64f1dab5376c95a460d44",539,207.08,"3549810010.66"
"1653e7bd9065451ba6dffc96f3ad96f9",1160,290.46,"9437575816.02"
"1658ad321e604efa8b16dcdaff3c97e4",720,255.08,"3725430334.87"
"1659b8620c424776be1df9affed5fab6",1115,319.85,"14601222857.38"
"166175a86006439486c48f38cf53de54",713,165.80,"3098252212.93"
"1663b8977a3b4158b8845bc742a62d18",1672,422.12,"71480198230.60"
"1665deddc758450cae030e97076e5253",986,272.59,"7155178016.21"
"1666012d9ea64b25bda0b77004e8ee8c",1098,307.05,"8446425272.63"
"16684332717d4f65b52c833f9f56dc6a",528,172.82,"1622514704.68"
"16691f3ee192471baa1528bc54b7b9dd",412,144.86,"849062087.59"
"166df3da995645a88403f22043c704f2",1001,322.68,"25631150953.26"
"166ff871e0924965b9244fd47ed6316a",773,226.69,"4855982357.30"
"16701e202f484a5e97b5637a3dd2bc8d",1149,246.39,"9320920970.68"
"1675a1fd49854c71b664237b264e4d8e",529,161.98,"1226667010.64"
"167883b21c654cc1838e9867979d8ced",1409,398.70,"31758395015.44"
"167d2cd882be48dd9f0ad68d3d8bc18d",468,194.66,"2890390721.79"
"167dd8dbbe004ad0b958a5b7bbd0745a",807,134.64,"5473065631.49"
"167ec47eaf064cf68b2814273de68c21",1184,356.74,"17600067503.46"
"1680b8590e9f4f54906d259f6227da07",475,167.94,"843230999.26"
"168101ae261a4562b8df1e8383c44755",845,228.55,"4904665466.30"
"16814f8a25e54e2bbdd991d0b2a4e1ab",581,215.92,"4421836208.31"
"168435cb4c20465ca08e5a9633e02dcd",758,181.30,"2094465348.88"
"1687caa90096462ca94d8f15ca1c7430",594,179.19,"3339059220.18"
"1688c8df87fa4a1d839559da71353096",698,104.23,"3513934309.73"
"168a285bf88941dda02fe1f3e5eec60c",989,253.45,"6266305089.71"
"168be8f5631848c79efb1bb916ccd675",291,90.27,"509759879.53"
"168ccd73801b4a57a75bf1212bed6244",540,147.33,"139363338.05"
"168e52c43a3c4d4bb22a5fcd1f88bdde",1005,175.47,"8367465105.36"
"168f080641824c86905b52597bbc8d7b",731,184.28,"2512123499.30"
"168f18c8d7a94dd49a34a7a863e25824",668,288.19,"5350241277.37"
"16925889ad0e47d0b3d1d93dd2f13bad",407,118.90,"1433406756.91"
"1694ae7588a44b06bbe6b7221bd1c24d",1382,356.08,"24070250088.24"
"169ba69643c545c7838d6d6fb539d7ac",150,58.08,"256572686.53"
"169facb5a23f49daaa41a8ab741336f1",926,154.02,"2609374114.17"
"16a6e04667584bfa86ea53a9b858f0e6",258,81.87,"49379787.75"
"16aaaa6c00a74fe38fb28203d0b7ab74",695,146.59,"1543717282.83"
"16aec7046ffb4a3da02ccee57e8b17f2",536,175.32,"1264523812.65"
"16b1a08112cc4e5181ab230e069a295f",1009,335.47,"12181230272.28"
"16ba05b910224982b7a4bf165bd890ac",65,50.92,"81686457.42"
"16bde36c1f4a4b8a8fc105f876d176e8",1325,361.91,"14782479349.51"
"16beeaa92e8e4be59e72cadd5ddab4bd",1544,370.18,"36327556043.50"
"16c1055f01e8452e8d1e15e53a05ce6d",344,69.00,"349856973.57"
"16c32b02653b4a63aba155608074a482",1366,259.80,"17656066927.98"
"16c3e20b852f43438ee467721b5198ce",796,220.60,"643690145.69"
"16c9bd71bed9485cb48b3d7d09021b3b",1477,377.40,"19520636572.71"
"16ca49949015432eb73f06453850af5f",779,325.17,"22469062226.36"
"16cad3b5830f476fbe99a3d2ba4acae0",175,70.33,"166324945.01"
"16d038e517f346c79c48f0eb6ef3ab7e",199,103.52,"501839387.80"
"16d2664e21954a449ccd0b99f006221e",1719,440.04,"195031309076.18"
"16d29b9742084ae79e49fd225a55d371",678,180.05,"9625508583.04"
"16d751564f9e4f2ea53dc58cedc61459",286,116.74,"634507334.08"
"16d75919ac054f3ca029c896d2eed240",341,71.12,"460985703.32"
"16dafdffc801414abc13fb4df9dd36ea",1155,261.16,"13644834474.37"
"16e191f38f054f69a0fd292f0c28c460",1036,284.15,"1459394981.48"
"16e243406e664730a3b123ad1b704ab2",796,250.64,"7781542508.57"
"16e3a1ac9649433aa8267ed3ccfbaa1d",644,272.16,"10275480892.90"
"16e44a89bcf84dd19d236f1336a104ac",848,275.31,"5684488447.92"
"16e515efadce455ca62252c8df9c3017",159,27.66,"192635178.30"
"16e5660c2f8a4aa0ac07b1d07d009227",1078,308.09,"10936710876.47"
"16e5eef7d81e4a228a644e6ae1206b3f",944,282.72,"6229388061.44"
"16ec40bef8014d22bf06a4151b5c27d5",489,155.31,"2631284373.73"
"16f16d68750140f79724f5e186071322",1220,336.05,"21488761615.80"
"16f1fbe1b67b4ad7ac31a6fca8429aee",1384,301.61,"18400224027.85"
"16f4ac1dc28c41a1b83374e04ecf0e7b",1600,357.88,"26903063513.12"
"16f4e42c7c354da0a7e2187c2cd72cc9",586,274.66,"7067187542.73"
"16f9a96d5a304702a01306ccc2ee7ef1",643,185.18,"1838730133.53"
"16fa953344d74b57b2ad966f3887c71d",1515,403.78,"33132409834.77"
"16fbd498c40e4f24a276abc87c9aa35c",537,196.65,"2292953489.52"
"16fcda8770004d48b5bd69b0a617748a",316,194.94,"3504799720.34"
"16fd2f4d38e943528c145289c2ba3d6b",79,47.93,"94704821.03"
"16ff18abfa1b4ea7a43c87e3553f3411",397,164.23,"1176887714.50"
"16ffe76b70c141a6afc00f1c95e8d075",122,72.34,"822645047.82"
"170200c27c9f4052acc4489135686ea2",1500,332.14,"16392364511.93"
"17022c50e3354a81aab36e3a31500f42",325,95.82,"300515165.68"
"17023ec5f180441cac45156939cd605d",887,284.76,"4292645854.77"
"17042d8d92464f358d567820f696fc01",226,98.66,"517821468.43"
"17056da9543b468bb2cd65b6255ecb67",516,143.57,"1787584825.04"
"17083813cc024f66a8eb2a5e881752e0",409,121.51,"1777464841.84"
"170a9c9fec4049a6befc46a9e61d3924",367,109.19,"1054318749.41"
"170d76f5bd354f26be6f4300c02b8e1d",1247,302.47,"14620075506.32"
"170f3ef684f04faf86e05a7e8ce6b806",852,243.19,"6619341443.11"
"1712ddb9e3574ddc93bca08ce7b7018a",1182,368.33,"17691758738.46"
"1716c57cf85044ebb2c6d206b7e41589",678,200.81,"3061136875.25"
"171b99c94c4847d98da2fe2f636e5c6c",825,241.87,"7218051850.73"
"171e3357a210425ca1de665eb04543bc",1568,378.06,"22461451788.05"
"171e4191c0de4d16b70880f9a011dc4c",203,50.71,"166044890.19"
"171faf6b54c045d884ba95f27049984f",1761,472.77,"81049748349.68"
"17229d34297345ab94a1250a9337b7be",910,291.79,"5789362541.61"
"172342f436d247c99d67136f1d0cdac1",1067,264.42,"9704231637.73"
"17244bbbcb2443daa7a9eeee56deaf5b",535,103.73,"571868872.71"
"17244f010f2241e68c7d374ada738e1e",777,201.50,"3949541324.41"
"1727dd3f844f493abec0efa3970e187a",1531,360.55,"164822957059.51"
"17294e64e0954a8787dc5071b91ad2e3",380,100.11,"378601883.86"
"17295ce6af5640e6bb8e4a7a80addb7e",1189,386.38,"20524880726.76"
"172a015c46f445e5a55b7b1433613db6",1685,455.59,"61847406109.15"
"172ffc712df84e61a40a610626451830",260,84.58,"259343314.74"
"173236d4b37f49229b18086986da7a8d",1039,246.19,"11573664397.22"
"1733bd9b883d4f2bba6f29620da0a635",923,163.48,"4131844139.93"
"17350c2bb0dd43ac86ed369f82b17d68",1315,359.12,"27891946394.90"
"1736f56b5e8947fe977719792c1f1d47",795,208.23,"7531729473.30"
"1736f7ea04e0406ea5c350e80c15fb7a",1567,428.82,"24069269224.32"
"17375147972944c781970917b20b876d",1459,404.58,"53423593880.61"
"173ba5efdabe475b93e088ec39eafa13",1051,330.35,"10521403134.71"
"173ecbb0849a4d4081778ccb647ee71c",1757,463.52,"161858747878.50"
"173f93afd6b644c0aebe96913ceb3116",672,184.92,"2229440882.30"
"17419ce9f7204aa99a60c43a7ff4f3e8",1647,404.51,"45686231462.78"
"1741c146c9464adaad3828135b229279",1045,303.06,"15253019141.49"
"1748945476dd4f498557a2d69b68483e",1161,368.47,"22698156878.80"
"1749f799ddec4204a2d2305942c42d68",421,175.13,"2073608154.72"
"175396ab6506488a92b1723de74e0426",1037,325.56,"10132299566.79"
"1754dd305d7d4384afd80849cddd8af4",440,155.98,"1236591775.46"
"17561fbc11714d80b06a5d2c74571988",3,38.85,"148165957.69"
"17576c26acf3459caaca4f8fa0640088",1267,267.14,"8807382982.24"
"1757d045aa1942ec99e42fe811e172eb",854,268.89,"12885293113.09"
"175c0b50dd9d4f79888a6faa7356a80a",1468,318.72,"18491453502.14"
"175c0d92e64546209ff35b714f5dbacb",1070,293.80,"29423257263.46"
"175f3a0012c240aba6be67b9a0c19180",1067,409.24,"4953120407.57"
"175f6031bd934c1499e44a908a062a77",435,75.64,"815927725.48"
"175fe971feaa4704a3534dea6cfdd5c5",584,164.62,"2303695629.93"
"17632d8e21f6423386ccd703ccac1d4d",1662,440.10,"23707552443.31"
"17673ddf98af4a30ba05f57c738a6fb5",1474,351.33,"17123905444.42"
"176826713cdc4b509c40f0b866cd29dd",1629,404.99,"35459214519.26"
"176a05cc78544f55bad94085e7118595",862,306.46,"4428533228.33"
"176baa3bf6824a4e9a414c46e013f9c4",330,98.12,"457151414.47"
"176f52e6aca4423d82d0ccf0a20f9659",1761,471.13,"71233172722.11"
"17707faa9c1c47c3bdfff98485386ab4",1310,352.02,"14486010144.93"
"17713607ab364f26a0c08706367b92ed",1071,236.06,"5594001794.83"
"1771eae87e5c4808982b1838aa03b401",1608,441.78,"39991581165.10"
"1774dcaf08dd44f887d303d01c5033af",112,67.75,"799753919.55"
"17774659581d457fa24f0c280d4b7eca",722,219.55,"2954878252.59"
"17775ce616b04b42bbba9276a8cc29e8",985,294.81,"6229346777.78"
"177abf7637154883876efaf999b8046a",815,266.33,"8206110818.78"
"177e5acd94ff4f6fb01e81f5026f2d4a",899,269.98,"10643619747.31"
"177efbd3bf5348f8b5cbbb9585c7a305",521,143.05,"611587482.79"
"17810236d00843419727eb5a112a4ecc",93,61.44,"63595697.97"
"1783ce54153f41d6a454832dd56eddbd",1203,301.44,"15493308050.57"
"1788364f61e54ac099f6470b2fb96435",806,204.11,"5155309031.20"
"1789ec499e7247b0995dde1d7b0e93fe",1396,353.04,"16968674835.82"
"178b1bf3d2344817a5b98b57c3aa3ebf",506,135.22,"450647318.50"
"178d3d5efe6d4d628716ee9a679c2d59",630,214.71,"4374501102.40"
"178eec8913d34abdb26cf2fa81c9043d",848,200.00,"3060526505.97"
"17909d1bdd824e3da40375dc7f34bc7f",1188,285.40,"11086053511.51"
"1790b42329b945dcbe137f819c47592e",633,211.96,"1221121720.54"
"179208ffe0bd40b9a7de03264a82dab1",931,246.75,"5877958377.89"
"1792bbe73c0f4d29867149f48c838f3a",1040,359.59,"17903077046.10"
"1795265e81ca4b31a909dd4f36d10ca7",812,212.55,"5214532218.57"
"17984d77304d4f6dbcf0eb327a64b98b",284,121.67,"647313989.53"
"17992b29e4724689afa7342927fc2968",736,151.82,"3734199620.77"
"179dc04560e34108a92654156d5ae8dc",1423,300.64,"25269267613.99"
"179dcb63952c4951b94e06cb191d3b6f",447,176.13,"2954270311.22"
"179ffce36637488ead7023dabbf26275",638,142.78,"1205015258.30"
"17a07668dddf4979bf6ca83311682a7b",615,145.06,"2876668088.35"
"17a0f728400346c999c393d82b60b0c1",1260,273.48,"13009163497.77"
"17a56ced2d9c461b94e8bd874d6777d5",297,145.80,"1064865030.52"
"17a5a1ed1a9c475ba7307fced8dfb09c",976,322.49,"10259010239.71"
"17a647e16cf6401581faf4c78c1d166d",1632,434.13,"59222667023.72"
"17a6e3d10bb34554b9bcf45ca8298c83",944,298.66,"8313425079.68"
"17a778d6d016441186e65febaad7a4d3",396,128.43,"605072677.12"
"17a85942f057412c913490dee8998558",1097,326.05,"13533816328.47"
"17a8fca8036140b588e793b37dedc845",1115,226.65,"10134989439.62"
"17a9c26fb0b7422d9f1555db0496dba4",412,166.63,"1294798594.99"
"17aaed5ccb454295867beadbcea925d8",507,111.31,"517009447.41"
"17ac7dbb62514bb796dce2a00ddf32fa",725,226.93,"4189601619.99"
"17ae9517580947d89d8fc5a06ca4315d",481,144.44,"1297623910.86"
"17b096543aca487998987e0f8073cafd",1333,405.77,"16999785276.92"
"17b349b7391e42f79ec8e130447dc132",927,159.16,"11148069411.78"
"17b3d0017e30452f856a8ca4582c392b",420,137.46,"2547316848.61"
"17b3ed3e178448ce8642e24165fdd13b",1583,423.68,"38987350160.06"
"17b90b73d93e4044adc9eeb5df9ca4dc",838,227.54,"6362583374.57"
"17bcff29be53457ab6e48e47da220724",747,245.75,"2871225188.75"
"17bda0734c29451d957df64db4c605e2",649,281.24,"6951110258.07"
"17c2b0dbe1e74c358d7fe73a5ead2546",1724,426.45,"30409940838.25"
"17c389b15ab045a5915aca28e017ae61",405,127.17,"659154766.57"
"17c6812bc66d4e82af912bc2f2b50b06",329,117.63,"680352550.65"
"17c7eb7f2bb24ca78479b0e12e809f24",444,113.85,"1445168915.29"
"17c91a4c9570499489f38729a105956a",1630,434.24,"40478497574.67"
"17cd88a56a7d407cbd56e612cb07e05c",1195,324.38,"16966645535.26"
"17d41c7848014d2588a50c9eec9beb75",387,106.64,"913330922.90"
"17d48b1d1aca4854b3451768b8af3033",985,329.74,"9707250386.60"
"17d5ff8700644a72a6dcf066ea31a3a4",485,181.53,"2318349937.39"
"17d7d50243d34a628a5cd153b88fc553",527,167.74,"2028158018.63"
"17d8c81fa2a0408280099f755da239c9",1200,281.52,"13749331182.36"
"17d8f30642e3426382e777334a2cdaaf",1341,252.12,"17975130009.11"
"17dc183e66d04009a2962eade876f195",404,110.43,"987841018.55"
"17de439601af4248b1d2c78b9758476d",957,245.17,"8398170586.27"
"17de4b1f36fc4a1a9582322f28ad3a87",732,229.45,"5504888959.01"
"17e6375d2ae44a74a470dc4f8299b5f7",393,127.62,"738556526.48"
"17ec7e1e790b48c2a235cbdbde8b6af8",1581,316.10,"77702164341.39"
"17ed0da73d97422cbdeaeabf47599e9c",1512,452.87,"38483606372.53"
"17ed55ce0d3944a19521259fcf0e0953",303,95.74,"398799569.42"
"17ee228c3b2047a0a048c9a07b071ed2",741,250.79,"4277915211.15"
"17f275d7b21d4f95819699dd2957d20a",667,165.49,"1934521636.93"
"17f61ecb16b246708874ce7916c27c6e",998,308.88,"13288415248.45"
"17f6acf12349489f801dad0546e867cc",1104,228.17,"19299776379.72"
"17f8c31d98554c30b96028361f1d15f8",1473,320.72,"21072333102.60"
"17fb53f4eb77467eb6df033171e96151",509,101.93,"1393442452.78"
"17fb6a2119d64aadb8bfb682ee6c3ffc",853,206.98,"866811655.10"
"17fc0627dd434cbfab3ffb5f31f8033d",238,90.99,"827212863.38"
"17fc0a36385c4c9d992ef9160337c6bc",807,195.13,"1303232114.39"
"17fceae8f62c47c49351648ec5ba7073",869,322.87,"10815024403.41"
"17fe44abec10433383c1622d6577fdfd",649,208.46,"2321813980.37"
"17ff60c613114d9f92ee70ca6d3b2fcd",504,121.12,"1266878218.85"
"18009bcb5d4f402aadcfa4df25a155f8",1013,379.40,"21741508981.76"
"1800a0d6a27245eb8f3f70e924223ab0",1350,342.04,"4618619407.41"
"1801eb5c20014006ab4a0e607508c1a1",753,164.56,"1549297264.72"
"1802887880f044ebafcc1d7100a83967",706,280.14,"5534619480.05"
"18054e6b021643269634f955b44ec625",281,123.85,"640081891.32"
"1805f8fd4d1942e8a31abad0559dbce2",68,51.22,"90804569.20"
"1812d12612c44f78a8630d92c611b43e",1405,392.32,"20671249216.33"
"1818440d944e4b1399dbccc10b136622",691,201.75,"4457317979.77"
"181c3ac371f348148dbf00107fc4b638",156,69.30,"1027464784.46"
"181f7cc0f320462390a3b2d26653f709",1455,260.18,"20721151480.69"
"1820d2622eb24983a3164832d2a1a897",1453,297.92,"23529644047.62"
"18225022ce684e7d84f76c0b9b96e533",1340,252.30,"25461873965.15"
"18254b3b5601442d987a2825a2e3b675",1617,370.52,"35613310818.27"
"1827a5c38da74b9a93c9364d933afd56",1505,384.34,"47160000908.52"
"1829ad74365b490d80fde34c4c290fce",470,139.46,"1404922591.39"
"182b992913754c40b683477ff9e1a92b",1429,360.69,"30439149835.77"
"182c5823c52b49f4898ad85c1b1cb7f0",747,217.54,"4020396275.11"
"182e7a12bebc4bd383fa1e08982dd3bd",989,377.71,"18239012073.30"
"1830c9f632ad4ac0a480f693db60f5aa",731,194.92,"2484856051.62"
"18353ff62b8a4f44a30ca58636ef1295",917,202.63,"4602470663.96"
"1837f7ce28d041e791dcf9796570f610",1674,424.01,"46834624718.84"
"1837fb11e98147d7a46006f44f70105f",1181,340.17,"7986681721.96"
"1839d8a1efad4339a07a17095a6980e7",687,202.68,"728852169.16"
"183d63bc47174e9d87f90f61df91827b",900,354.42,"16090274416.22"
"18401c87796d4c05b8f8db8a5758923c",140,49.25,"13634425.14"
"1841859c3ed14b6cbe9ca874a3a5a8f9",106,61.14,"263712149.23"
"18427c6597ce49f2b532368860334a78",1110,289.25,"9167381141.12"
